time_step,chosen_arm,reward,cumulative_rewards,current_alpha,current_beta,arm_pulls
1206,10,1,625,0.3333333333333333,0.5,2
1207,494,1,626,0.3333333333333333,0.5,2
1208,423,1,627,0.5,0.5,1
1209,235,1,628,0.2,0.5,4
1211,193,1,629,0.5,0.5,1
1212,188,1,630,0.25,0.5,3
1214,133,0,630,0.25,0.5,3
1215,202,1,631,0.125,0.5,7
1216,295,0,631,0.125,0.5,7
1217,371,1,632,0.25,0.5,3
1218,393,1,633,1.0,0.5,0
1219,557,1,634,1.0,0.5,0
1220,289,1,635,1.0,0.5,0
1221,154,1,636,0.16666666666666666,0.5,5
1222,660,0,636,0.5,0.5,1
1223,726,1,637,1.0,0.5,0
1224,504,1,638,1.0,0.5,0
1226,79,1,639,0.5,0.5,1
1228,379,1,640,1.0,0.5,0
1229,182,1,641,0.3333333333333333,0.5,2
1230,190,1,642,0.5,0.5,1
1231,260,1,643,1.0,0.5,0
1232,300,1,644,0.2,0.5,4
1233,403,1,645,0.5,0.5,1
1236,791,0,645,1.0,0.5,0
1237,0,1,646,0.3333333333333333,0.5,2
1238,154,1,647,0.14285714285714285,0.5,6
1239,188,1,648,0.2,0.5,4
1240,391,0,648,0.5,0.5,1
1241,277,1,649,0.3333333333333333,0.5,2
1242,681,1,650,1.0,0.5,0
1243,457,1,651,0.5,0.5,1
1244,383,0,651,0.3333333333333333,0.5,2
1245,0,1,652,0.25,0.5,3
1246,322,1,653,0.25,0.5,3
1251,63,1,654,0.25,0.5,3
1252,177,1,655,0.5,0.5,1
1253,644,1,656,1.0,0.5,0
1254,225,0,656,0.2,0.5,4
1255,515,1,657,1.0,0.5,0
1257,226,1,658,0.3333333333333333,0.5,2
1260,504,1,659,0.5,0.5,1
1263,87,1,660,0.2,0.5,4
1266,197,1,661,0.3333333333333333,0.5,2
1267,70,1,662,0.3333333333333333,0.5,2
1268,617,1,663,0.5,0.5,1
1269,312,0,663,0.5,0.5,1
1271,22,1,664,0.1111111111111111,0.5,8
1272,0,1,665,0.2,0.5,4
1273,202,1,666,0.1111111111111111,0.5,8
1274,602,1,667,0.3333333333333333,0.5,2
1275,593,1,668,1.0,0.5,0
1276,99,1,669,0.3333333333333333,0.5,2
1280,568,1,670,0.5,0.5,1
1284,43,1,671,0.25,0.5,3
1285,257,1,672,1.0,0.5,0
1287,0,1,673,0.16666666666666666,0.5,5
1289,86,1,674,0.125,0.5,7
1290,162,1,675,0.25,0.5,3
1291,494,1,676,0.25,0.5,3
1292,157,1,677,0.25,0.5,3
1293,62,0,677,1.0,0.5,0
1294,11,1,678,0.25,0.5,3
1296,625,1,679,0.3333333333333333,0.5,2
1297,378,1,680,1.0,0.5,0
1298,188,1,681,0.16666666666666666,0.5,5
1299,247,1,682,0.3333333333333333,0.5,2
1300,49,1,683,0.25,0.5,3
1302,633,1,684,0.3333333333333333,0.5,2
1303,371,1,685,0.2,0.5,4
1304,488,0,685,0.5,0.5,1
1305,718,1,686,0.3333333333333333,0.5,2
1306,243,1,687,1.0,0.5,0
1307,189,1,688,0.5,0.5,1
1309,626,1,689,0.5,0.5,1
1310,68,1,690,0.25,0.5,3
1312,78,1,691,1.0,0.5,0
1313,141,1,692,1.0,0.5,0
1314,370,0,692,0.25,0.5,3
1317,576,0,692,1.0,0.5,0
1318,12,1,693,0.2,0.5,4
1321,364,1,694,1.0,0.5,0
1325,195,1,695,0.5,0.5,1
1326,480,1,696,0.3333333333333333,0.5,2
1327,13,1,697,0.16666666666666666,0.5,5
1328,219,1,698,0.3333333333333333,0.5,2
1329,456,1,699,0.5,0.5,1
1330,167,1,700,0.3333333333333333,0.5,2
1335,257,0,700,0.5,0.5,1
1338,243,1,701,0.5,0.5,1
1339,249,1,702,0.3333333333333333,0.5,2
1342,825,1,703,1.0,0.5,0
1343,155,1,704,0.3333333333333333,0.5,2
1346,102,0,704,0.125,0.5,7
1347,11,1,705,0.2,0.5,4
1351,220,0,705,0.3333333333333333,0.5,2
1354,171,1,706,0.3333333333333333,0.5,2
1357,105,1,707,0.14285714285714285,0.5,6
1358,4,1,708,0.5,0.5,1
1359,194,0,708,1.0,0.5,0
1360,144,1,709,0.5,0.5,1
1361,263,0,709,0.3333333333333333,0.5,2
1362,111,1,710,0.2,0.5,4
1363,714,1,711,1.0,0.5,0
1365,198,1,712,0.5,0.5,1
1366,223,0,712,1.0,0.5,0
1367,492,1,713,0.5,0.5,1
1371,454,1,714,0.5,0.5,1
1372,726,1,715,0.5,0.5,1
1373,591,1,716,1.0,0.5,0
1374,31,1,717,1.0,0.5,0
1375,773,0,717,0.25,0.5,3
1376,506,1,718,1.0,0.5,0
1377,768,0,718,1.0,0.5,0
1378,102,1,719,0.1111111111111111,0.5,8
1379,688,1,720,0.16666666666666666,0.5,5
1380,235,1,721,0.16666666666666666,0.5,5
1382,88,1,722,0.14285714285714285,0.5,6
1383,85,1,723,0.5,0.5,1
1386,188,1,724,0.14285714285714285,0.5,6
1387,476,0,724,0.5,0.5,1
1388,255,1,725,0.5,0.5,1
1390,418,1,726,0.3333333333333333,0.5,2
1393,229,1,727,0.5,0.5,1
1394,152,1,728,0.14285714285714285,0.5,6
1395,765,1,729,1.0,0.5,0
1396,215,1,730,0.3333333333333333,0.5,2
1397,768,0,730,0.5,0.5,1
1399,380,1,731,0.5,0.5,1
1400,171,1,732,0.25,0.5,3
1401,231,0,732,1.0,0.5,0
1403,97,1,733,0.5,0.5,1
1404,579,1,734,1.0,0.5,0
1405,645,0,734,1.0,0.5,0
1407,90,1,735,0.16666666666666666,0.5,5
1410,76,1,736,0.2,0.5,4
1412,129,0,736,0.5,0.5,1
1415,191,1,737,1.0,0.5,0
1417,6,1,738,0.3333333333333333,0.5,2
1418,299,1,739,1.0,0.5,0
1420,303,0,739,1.0,0.5,0
1421,0,1,740,0.14285714285714285,0.5,6
1422,51,1,741,0.5,0.5,1
1425,243,1,742,0.3333333333333333,0.5,2
1426,450,1,743,1.0,0.5,0
1427,286,1,744,1.0,0.5,0
1428,377,1,745,0.14285714285714285,0.5,6
1432,103,1,746,0.2,0.5,4
1433,126,1,747,0.25,0.5,3
1434,19,1,748,0.3333333333333333,0.5,2
1435,79,1,749,0.3333333333333333,0.5,2
1436,62,1,750,0.5,0.5,1
1438,276,1,751,0.16666666666666666,0.5,5
1439,425,1,752,0.5,0.5,1
1440,294,1,753,0.3333333333333333,0.5,2
1443,300,1,754,0.16666666666666666,0.5,5
1444,235,1,755,0.14285714285714285,0.5,6
1445,484,0,755,1.0,0.5,0
1446,263,1,756,0.25,0.5,3
1447,339,1,757,0.3333333333333333,0.5,2
1448,299,0,757,0.5,0.5,1
1451,334,1,758,0.5,0.5,1
1452,299,1,759,0.3333333333333333,0.5,2
1454,494,1,760,0.2,0.5,4
1455,140,1,761,0.5,0.5,1
1456,70,1,762,0.25,0.5,3
1457,411,1,763,1.0,0.5,0
1458,73,1,764,0.3333333333333333,0.5,2
1459,439,1,765,1.0,0.5,0
1460,176,1,766,0.25,0.5,3
1461,586,1,767,0.5,0.5,1
1462,113,1,768,0.5,0.5,1
1463,88,1,769,0.125,0.5,7
1464,190,1,770,0.3333333333333333,0.5,2
1465,162,1,771,0.2,0.5,4
1467,196,1,772,0.2,0.5,4
1468,586,1,773,0.3333333333333333,0.5,2
1471,356,1,774,0.5,0.5,1
1472,160,1,775,0.5,0.5,1
1473,184,1,776,0.5,0.5,1
1474,788,1,777,1.0,0.5,0
1475,274,1,778,1.0,0.5,0
1476,660,1,779,0.3333333333333333,0.5,2
1478,632,0,779,0.3333333333333333,0.5,2
1479,195,0,779,0.3333333333333333,0.5,2
1481,599,1,780,1.0,0.5,0
1485,248,1,781,0.5,0.5,1
1487,412,0,781,0.3333333333333333,0.5,2
1488,573,1,782,1.0,0.5,0
1489,5,1,783,0.3333333333333333,0.5,2
1490,418,1,784,0.25,0.5,3
1493,162,1,785,0.16666666666666666,0.5,5
1495,536,1,786,0.3333333333333333,0.5,2
1497,511,1,787,0.3333333333333333,0.5,2
1499,422,1,788,1.0,0.5,0
1501,225,1,789,0.16666666666666666,0.5,5
1502,125,1,790,0.5,0.5,1
1503,15,1,791,0.5,0.5,1
1505,553,1,792,1.0,0.5,0
1506,345,1,793,0.3333333333333333,0.5,2
1508,636,1,794,0.3333333333333333,0.5,2
1509,267,1,795,0.5,0.5,1
1510,503,1,796,1.0,0.5,0
1514,580,1,797,1.0,0.5,0
1515,772,1,798,0.3333333333333333,0.5,2
1516,207,1,799,0.5,0.5,1
1519,88,1,800,0.1111111111111111,0.5,8
1520,22,1,801,0.1,0.5,9
1521,249,1,802,0.25,0.5,3
1522,21,1,803,0.5,0.5,1
1523,511,1,804,0.25,0.5,3
1524,418,1,805,0.2,0.5,4
1525,269,1,806,0.25,0.5,3
1526,506,1,807,0.5,0.5,1
1527,792,0,807,1.0,0.5,0
1528,7,1,808,0.25,0.5,3
1531,692,1,809,1.0,0.5,0
1532,85,1,810,0.3333333333333333,0.5,2
1533,196,1,811,0.16666666666666666,0.5,5
1534,32,1,812,1.0,0.5,0
1536,344,1,813,0.5,0.5,1
1538,736,1,814,1.0,0.5,0
1539,414,1,815,0.25,0.5,3
1541,11,1,816,0.16666666666666666,0.5,5
1542,789,1,817,1.0,0.5,0
1543,396,1,818,1.0,0.5,0
1545,586,1,819,0.25,0.5,3
1546,141,0,819,0.5,0.5,1
1547,536,1,820,0.25,0.5,3
1548,223,0,820,0.5,0.5,1
1549,89,1,821,1.0,0.5,0
1553,667,1,822,1.0,0.5,0
1554,263,0,822,0.2,0.5,4
1555,233,1,823,1.0,0.5,0
1557,274,1,824,0.5,0.5,1
1558,415,1,825,0.3333333333333333,0.5,2
1559,289,1,826,0.5,0.5,1
1561,73,1,827,0.25,0.5,3
1563,43,1,828,0.2,0.5,4
1564,12,1,829,0.16666666666666666,0.5,5
1565,602,0,829,0.25,0.5,3
1567,674,0,829,0.5,0.5,1
1570,607,1,830,0.5,0.5,1
1572,485,1,831,1.0,0.5,0
1573,250,1,832,0.5,0.5,1
1574,49,1,833,0.2,0.5,4
1575,268,0,833,0.5,0.5,1
1576,115,1,834,1.0,0.5,0
1577,115,1,835,0.5,0.5,1
1578,315,1,836,0.5,0.5,1
1580,287,1,837,1.0,0.5,0
1582,275,0,837,0.3333333333333333,0.5,2
1583,5,1,838,0.25,0.5,3
1585,424,1,839,0.3333333333333333,0.5,2
1586,63,1,840,0.2,0.5,4
1587,152,1,841,0.125,0.5,7
1588,511,1,842,0.2,0.5,4
1590,176,1,843,0.2,0.5,4
1591,329,0,843,0.5,0.5,1
1592,627,1,844,0.3333333333333333,0.5,2
1593,566,1,845,0.5,0.5,1
1594,817,1,846,1.0,0.5,0
1595,221,1,847,0.3333333333333333,0.5,2
1596,576,0,847,0.5,0.5,1
1598,131,1,848,1.0,0.5,0
1599,171,1,849,0.2,0.5,4
1600,374,1,850,0.5,0.5,1
1606,198,1,851,0.3333333333333333,0.5,2
1611,183,1,852,0.3333333333333333,0.5,2
1612,248,1,853,0.3333333333333333,0.5,2
1613,5,1,854,0.2,0.5,4
1615,177,1,855,0.3333333333333333,0.5,2
1616,49,1,856,0.16666666666666666,0.5,5
1617,402,1,857,1.0,0.5,0
1618,480,0,857,0.25,0.5,3
1620,92,1,858,1.0,0.5,0
1621,215,0,858,0.25,0.5,3
1623,354,1,859,0.5,0.5,1
1625,5,1,860,0.16666666666666666,0.5,5
1626,32,1,861,0.5,0.5,1
1627,22,1,862,0.09090909090909091,0.5,10
1628,62,1,863,0.3333333333333333,0.5,2
1629,450,1,864,0.5,0.5,1
1630,434,1,865,1.0,0.5,0
1631,172,1,866,1.0,0.5,0
1632,444,1,867,0.5,0.5,1
1633,588,1,868,1.0,0.5,0
1634,626,1,869,0.3333333333333333,0.5,2
1635,588,0,869,0.5,0.5,1
1638,105,1,870,0.125,0.5,7
1641,51,1,871,0.3333333333333333,0.5,2
1642,719,1,872,1.0,0.5,0
1643,13,1,873,0.14285714285714285,0.5,6
1644,628,0,873,0.2,0.5,4
1645,371,1,874,0.16666666666666666,0.5,5
1647,631,1,875,1.0,0.5,0
1650,90,1,876,0.14285714285714285,0.5,6
1651,636,1,877,0.25,0.5,3
1652,450,1,878,0.3333333333333333,0.5,2
1653,718,1,879,0.25,0.5,3
1654,15,1,880,0.3333333333333333,0.5,2
1655,35,1,881,1.0,0.5,0
1656,72,1,882,0.5,0.5,1
1658,129,1,883,0.3333333333333333,0.5,2
1659,319,0,883,1.0,0.5,0
1660,409,1,884,1.0,0.5,0
1661,12,1,885,0.14285714285714285,0.5,6
1662,537,1,886,1.0,0.5,0
1663,43,1,887,0.16666666666666666,0.5,5
1664,134,1,888,0.5,0.5,1
1666,6,0,888,0.25,0.5,3
1668,62,0,888,0.25,0.5,3
1669,51,1,889,0.25,0.5,3
1670,126,1,890,0.2,0.5,4
1672,180,1,891,0.25,0.5,3
1673,699,0,891,1.0,0.5,0
1676,299,1,892,0.25,0.5,3
1677,281,1,893,0.5,0.5,1
1681,485,0,893,0.5,0.5,1
1683,824,1,894,1.0,0.5,0
1684,99,1,895,0.25,0.5,3
1686,104,0,895,0.5,0.5,1
1687,481,1,896,1.0,0.5,0
1690,134,1,897,0.3333333333333333,0.5,2
1692,77,1,898,1.0,0.5,0
1694,137,1,899,1.0,0.5,0
1695,223,1,900,0.3333333333333333,0.5,2
1696,501,1,901,0.5,0.5,1
1698,647,0,901,1.0,0.5,0
1701,804,0,901,0.5,0.5,1
1703,235,1,902,0.125,0.5,7
1705,660,1,903,0.25,0.5,3
1706,450,1,904,0.25,0.5,3
1707,607,1,905,0.3333333333333333,0.5,2
1708,472,1,906,1.0,0.5,0
1709,308,1,907,0.3333333333333333,0.5,2
1710,494,1,908,0.16666666666666666,0.5,5
1711,152,1,909,0.1111111111111111,0.5,8
1712,410,1,910,1.0,0.5,0
1713,507,1,911,1.0,0.5,0
1715,215,1,912,0.2,0.5,4
1716,122,0,912,0.5,0.5,1
1718,322,1,913,0.2,0.5,4
1719,179,1,914,0.5,0.5,1
1720,71,0,914,0.3333333333333333,0.5,2
1721,420,1,915,0.25,0.5,3
1724,143,1,916,0.5,0.5,1
1727,231,1,917,0.5,0.5,1
1728,188,1,918,0.125,0.5,7
1729,11,1,919,0.14285714285714285,0.5,6
1730,177,1,920,0.25,0.5,3
1731,7,1,921,0.2,0.5,4
1732,175,1,922,1.0,0.5,0
1733,70,1,923,0.2,0.5,4
1734,61,1,924,0.25,0.5,3
1735,358,1,925,0.16666666666666666,0.5,5
1736,571,1,926,0.3333333333333333,0.5,2
1739,303,1,927,0.5,0.5,1
1740,635,1,928,0.5,0.5,1
1741,618,1,929,0.5,0.5,1
1742,168,1,930,0.3333333333333333,0.5,2
1743,183,1,931,0.25,0.5,3
1744,177,1,932,0.2,0.5,4
1745,566,1,933,0.3333333333333333,0.5,2
1746,70,1,934,0.16666666666666666,0.5,5
1749,5,1,935,0.14285714285714285,0.5,6
1751,235,1,936,0.1111111111111111,0.5,8
1753,100,1,937,0.5,0.5,1
1756,635,0,937,0.3333333333333333,0.5,2
1757,5,1,938,0.125,0.5,7
1758,102,1,939,0.1,0.5,9
1759,272,1,940,1.0,0.5,0
1762,638,1,941,1.0,0.5,0
1763,561,1,942,1.0,0.5,0
1764,650,0,942,1.0,0.5,0
1766,287,1,943,0.5,0.5,1
1768,129,1,944,0.25,0.5,3
1770,74,1,945,1.0,0.5,0
1771,772,1,946,0.25,0.5,3
1773,483,1,947,0.5,0.5,1
1774,186,0,947,0.3333333333333333,0.5,2
1775,90,1,948,0.125,0.5,7
1777,208,1,949,0.3333333333333333,0.5,2
1778,689,1,950,1.0,0.5,0
1779,49,1,951,0.14285714285714285,0.5,6
1780,111,1,952,0.16666666666666666,0.5,5
1781,98,1,953,0.5,0.5,1
1782,1,1,954,1.0,0.5,0
1785,619,1,955,1.0,0.5,0
1787,306,1,956,0.3333333333333333,0.5,2
1788,142,0,956,0.5,0.5,1
1789,0,1,957,0.125,0.5,7
1790,195,1,958,0.25,0.5,3
1792,215,0,958,0.16666666666666666,0.5,5
1793,304,1,959,0.3333333333333333,0.5,2
1794,385,1,960,1.0,0.5,0
1795,162,1,961,0.14285714285714285,0.5,6
1796,165,1,962,0.5,0.5,1
1797,152,1,963,0.1,0.5,9
1798,40,0,963,0.5,0.5,1
1800,638,1,964,0.5,0.5,1
1801,653,1,965,1.0,0.5,0
1802,131,1,966,0.5,0.5,1
1803,579,1,967,0.5,0.5,1
1804,10,1,968,0.25,0.5,3
1805,148,1,969,0.3333333333333333,0.5,2
1806,30,1,970,0.3333333333333333,0.5,2
1809,700,1,971,0.5,0.5,1
1810,276,1,972,0.14285714285714285,0.5,6
1813,235,1,973,0.1,0.5,9
1814,17,0,973,0.25,0.5,3
1815,441,1,974,0.5,0.5,1
1816,182,1,975,0.25,0.5,3
1817,629,0,975,1.0,0.5,0
1818,111,1,976,0.14285714285714285,0.5,6
1819,186,1,977,0.25,0.5,3
1820,105,1,978,0.1111111111111111,0.5,8
1821,365,0,978,0.5,0.5,1
1822,683,1,979,1.0,0.5,0
1824,21,0,979,0.3333333333333333,0.5,2
1825,191,1,980,0.5,0.5,1
1826,102,1,981,0.09090909090909091,0.5,10
1827,322,1,982,0.16666666666666666,0.5,5
1828,65,1,983,0.5,0.5,1
1829,622,1,984,1.0,0.5,0
1830,224,1,985,1.0,0.5,0
1831,641,0,985,1.0,0.5,0
1832,243,1,986,0.25,0.5,3
1833,837,1,987,1.0,0.5,0
1834,241,1,988,0.2,0.5,4
1835,808,0,988,1.0,0.5,0
1837,21,1,989,0.25,0.5,3
1838,274,1,990,0.3333333333333333,0.5,2
1839,102,1,991,0.08333333333333333,0.5,11
1840,31,1,992,0.5,0.5,1
1841,269,1,993,0.2,0.5,4
1842,177,1,994,0.16666666666666666,0.5,5
1846,80,1,995,1.0,0.5,0
1847,31,0,995,0.3333333333333333,0.5,2
1848,4,1,996,0.3333333333333333,0.5,2
1849,281,1,997,0.3333333333333333,0.5,2
1850,208,1,998,0.25,0.5,3
1851,79,1,999,0.25,0.5,3
1854,161,1,1000,0.09090909090909091,0.5,10
1855,40,1,1001,0.3333333333333333,0.5,2
1856,90,0,1001,0.1111111111111111,0.5,8
1857,281,1,1002,0.25,0.5,3
1859,578,1,1003,1.0,0.5,0
1860,209,1,1004,0.16666666666666666,0.5,5
1861,247,1,1005,0.25,0.5,3
1862,269,1,1006,0.16666666666666666,0.5,5
1864,49,1,1007,0.125,0.5,7
1865,413,1,1008,1.0,0.5,0
1867,167,1,1009,0.25,0.5,3
1869,231,1,1010,0.3333333333333333,0.5,2
1870,768,1,1011,0.3333333333333333,0.5,2
1872,111,1,1012,0.125,0.5,7
1873,182,1,1013,0.2,0.5,4
1874,199,1,1014,0.3333333333333333,0.5,2
1876,471,1,1015,1.0,0.5,0
1877,356,1,1016,0.3333333333333333,0.5,2
1879,340,1,1017,0.25,0.5,3
1880,135,1,1018,0.5,0.5,1
1881,643,1,1019,1.0,0.5,0
1883,287,1,1020,0.3333333333333333,0.5,2
1884,623,1,1021,0.5,0.5,1
1885,622,1,1022,0.5,0.5,1
1886,564,0,1022,0.5,0.5,1
1888,586,1,1023,0.2,0.5,4
1889,88,1,1024,0.1,0.5,9
1890,189,1,1025,0.3333333333333333,0.5,2
1891,85,1,1026,0.25,0.5,3
1892,345,1,1027,0.25,0.5,3
1894,356,1,1028,0.25,0.5,3
1896,607,1,1029,0.25,0.5,3
1897,506,1,1030,0.3333333333333333,0.5,2
1899,105,1,1031,0.1,0.5,9
1900,235,1,1032,0.09090909090909091,0.5,10
1902,175,1,1033,0.5,0.5,1
1903,628,1,1034,0.16666666666666666,0.5,5
1904,782,1,1035,0.2,0.5,4
1905,633,0,1035,0.25,0.5,3
1906,715,0,1035,0.5,0.5,1
1907,308,1,1036,0.25,0.5,3
1908,159,1,1037,0.5,0.5,1
1909,196,1,1038,0.14285714285714285,0.5,6
1910,515,1,1039,0.5,0.5,1
1911,43,1,1040,0.14285714285714285,0.5,6
1912,316,1,1041,0.3333333333333333,0.5,2
1914,256,0,1041,0.2,0.5,4
1915,99,1,1042,0.2,0.5,4
1917,345,1,1043,0.2,0.5,4
1918,3,1,1044,0.5,0.5,1
1919,86,1,1045,0.1111111111111111,0.5,8
1920,273,0,1045,1.0,0.5,0
1921,126,1,1046,0.16666666666666666,0.5,5
1925,70,1,1047,0.14285714285714285,0.5,6
1926,161,1,1048,0.08333333333333333,0.5,11
1929,244,1,1049,0.3333333333333333,0.5,2
1932,398,0,1049,1.0,0.5,0
1934,267,1,1050,0.3333333333333333,0.5,2
1935,229,1,1051,0.3333333333333333,0.5,2
1936,85,1,1052,0.2,0.5,4
1938,411,1,1053,0.5,0.5,1
1939,504,1,1054,0.3333333333333333,0.5,2
1940,14,0,1054,1.0,0.5,0
1941,198,1,1055,0.25,0.5,3
1944,79,1,1056,0.2,0.5,4
1945,515,1,1057,0.3333333333333333,0.5,2
1947,640,1,1058,0.25,0.5,3
1948,189,1,1059,0.25,0.5,3
1949,410,1,1060,0.5,0.5,1
1951,444,1,1061,0.3333333333333333,0.5,2
1952,583,1,1062,0.5,0.5,1
1956,299,1,1063,0.2,0.5,4
1957,77,1,1064,0.5,0.5,1
1959,100,1,1065,0.3333333333333333,0.5,2
1960,7,1,1066,0.16666666666666666,0.5,5
1961,202,1,1067,0.1,0.5,9
1962,362,1,1068,1.0,0.5,0
1963,226,1,1069,0.25,0.5,3
1965,95,1,1070,0.5,0.5,1
1966,596,1,1071,1.0,0.5,0
1967,234,0,1071,0.25,0.5,3
1968,243,1,1072,0.2,0.5,4
1969,277,1,1073,0.25,0.5,3
1970,57,1,1074,0.16666666666666666,0.5,5
1971,273,1,1075,0.5,0.5,1
1972,124,1,1076,0.5,0.5,1
1973,549,1,1077,1.0,0.5,0
1974,505,1,1078,1.0,0.5,0
1975,441,1,1079,0.3333333333333333,0.5,2
1978,627,1,1080,0.25,0.5,3
1981,214,1,1081,0.25,0.5,3
1982,184,1,1082,0.3333333333333333,0.5,2
1984,177,1,1083,0.14285714285714285,0.5,6
1986,661,1,1084,0.5,0.5,1
1987,758,0,1084,1.0,0.5,0
1988,5,1,1085,0.1111111111111111,0.5,8
1990,280,1,1086,1.0,0.5,0
1991,656,1,1087,0.5,0.5,1
1992,12,1,1088,0.125,0.5,7
1993,111,1,1089,0.1111111111111111,0.5,8
1994,195,1,1090,0.2,0.5,4
1995,117,1,1091,1.0,0.5,0
1996,222,1,1092,0.25,0.5,3
1997,585,1,1093,1.0,0.5,0
1998,252,1,1094,1.0,0.5,0
1999,118,1,1095,0.16666666666666666,0.5,5
2002,21,1,1096,0.2,0.5,4
2005,274,1,1097,0.25,0.5,3
2006,8,1,1098,0.3333333333333333,0.5,2
2007,99,1,1099,0.16666666666666666,0.5,5
2009,17,1,1100,0.2,0.5,4
2010,243,1,1101,0.16666666666666666,0.5,5
2011,201,0,1101,0.5,0.5,1
2013,299,0,1101,0.16666666666666666,0.5,5
2015,764,0,1101,1.0,0.5,0
2016,263,0,1101,0.16666666666666666,0.5,5
2017,503,1,1102,0.5,0.5,1
2018,63,1,1103,0.16666666666666666,0.5,5
2019,167,1,1104,0.2,0.5,4
2020,64,1,1105,0.25,0.5,3
2023,217,1,1106,0.16666666666666666,0.5,5
2024,170,1,1107,0.3333333333333333,0.5,2
2026,285,1,1108,1.0,0.5,0
2027,316,0,1108,0.25,0.5,3
2029,782,1,1109,0.16666666666666666,0.5,5
2031,153,1,1110,0.3333333333333333,0.5,2
2033,214,1,1111,0.2,0.5,4
2035,322,1,1112,0.14285714285714285,0.5,6
2036,103,1,1113,0.16666666666666666,0.5,5
2037,225,0,1113,0.14285714285714285,0.5,6
2038,653,1,1114,0.5,0.5,1
2040,79,1,1115,0.16666666666666666,0.5,5
2041,316,0,1115,0.2,0.5,4
2042,263,1,1116,0.14285714285714285,0.5,6
2044,506,1,1117,0.25,0.5,3
2048,200,1,1118,0.3333333333333333,0.5,2
2050,694,1,1119,0.5,0.5,1
2051,304,1,1120,0.25,0.5,3
2052,791,1,1121,0.5,0.5,1
2055,5,0,1121,0.1,0.5,9
2056,85,1,1122,0.16666666666666666,0.5,5
2057,589,0,1122,0.5,0.5,1
2058,237,1,1123,1.0,0.5,0
2059,182,1,1124,0.16666666666666666,0.5,5
2060,167,1,1125,0.16666666666666666,0.5,5
2061,249,1,1126,0.2,0.5,4
2066,246,0,1126,0.5,0.5,1
2067,22,1,1127,0.08333333333333333,0.5,11
2070,579,0,1127,0.3333333333333333,0.5,2
2071,602,1,1128,0.2,0.5,4
2073,326,1,1129,1.0,0.5,0
2074,161,1,1130,0.07692307692307693,0.5,12
2076,315,1,1131,0.3333333333333333,0.5,2
2077,556,1,1132,1.0,0.5,0
2078,375,1,1133,0.5,0.5,1
2079,415,1,1134,0.25,0.5,3
2080,718,1,1135,0.2,0.5,4
2081,131,1,1136,0.3333333333333333,0.5,2
2082,264,1,1137,0.3333333333333333,0.5,2
2085,73,0,1137,0.2,0.5,4
2086,21,1,1138,0.16666666666666666,0.5,5
2087,203,1,1139,0.5,0.5,1
2088,56,0,1139,1.0,0.5,0
2091,272,1,1140,0.5,0.5,1
2092,40,1,1141,0.25,0.5,3
2093,217,1,1142,0.14285714285714285,0.5,6
2094,73,0,1142,0.16666666666666666,0.5,5
2095,343,1,1143,0.3333333333333333,0.5,2
2096,234,1,1144,0.2,0.5,4
2097,73,1,1145,0.14285714285714285,0.5,6
2098,86,1,1146,0.1,0.5,9
2099,431,1,1147,1.0,0.5,0
2100,350,1,1148,0.3333333333333333,0.5,2
2101,350,1,1149,0.25,0.5,3
2102,54,1,1150,0.5,0.5,1
2103,136,1,1151,0.5,0.5,1
2104,160,1,1152,0.3333333333333333,0.5,2
2105,272,1,1153,0.3333333333333333,0.5,2
2106,235,1,1154,0.08333333333333333,0.5,11
2107,468,1,1155,1.0,0.5,0
2108,742,1,1156,0.5,0.5,1
2109,219,1,1157,0.25,0.5,3
2111,381,0,1157,0.5,0.5,1
2114,795,1,1158,1.0,0.5,0
2115,394,0,1158,0.5,0.5,1
2116,62,1,1159,0.2,0.5,4
2117,310,1,1160,1.0,0.5,0
2119,519,1,1161,1.0,0.5,0
2120,132,0,1161,0.5,0.5,1
2121,43,1,1162,0.125,0.5,7
2122,391,1,1163,0.3333333333333333,0.5,2
2123,152,1,1164,0.09090909090909091,0.5,10
2124,506,1,1165,0.2,0.5,4
2125,111,1,1166,0.1,0.5,9
2126,183,1,1167,0.2,0.5,4
2127,410,1,1168,0.3333333333333333,0.5,2
2128,129,0,1168,0.2,0.5,4
2130,125,0,1168,0.3333333333333333,0.5,2
2131,128,1,1169,0.25,0.5,3
2134,256,1,1170,0.16666666666666666,0.5,5
2136,73,0,1170,0.125,0.5,7
2137,274,1,1171,0.2,0.5,4
2139,55,1,1172,0.3333333333333333,0.5,2
2142,235,1,1173,0.07692307692307693,0.5,12
2143,228,1,1174,1.0,0.5,0
2144,58,1,1175,0.3333333333333333,0.5,2
2145,66,1,1176,0.3333333333333333,0.5,2
2146,587,0,1176,0.5,0.5,1
2147,264,0,1176,0.25,0.5,3
2148,90,1,1177,0.1,0.5,9
2150,57,1,1178,0.14285714285714285,0.5,6
2154,449,1,1179,0.5,0.5,1
2155,418,1,1180,0.16666666666666666,0.5,5
2156,161,1,1181,0.07142857142857142,0.5,13
2157,222,1,1182,0.2,0.5,4
2159,428,1,1183,0.5,0.5,1
2160,578,1,1184,0.5,0.5,1
2161,154,1,1185,0.125,0.5,7
2162,241,1,1186,0.16666666666666666,0.5,5
2163,449,1,1187,0.3333333333333333,0.5,2
2164,449,1,1188,0.25,0.5,3
2165,15,0,1188,0.25,0.5,3
